Recall;NFS;MI;MacroF1
-1;0.403225806;-0.559893169;-0.998954812
-1;0.451612903;-0.611439415;-0.998411414
-1;0.443548387;-0.605830171;-0.998327821
-1;0.443548387;-0.602818759;-0.998829407
-1;0.467741935;-0.631478991;-0.998244229
-1;0.5;-0.66207334;-0.997951669
-1;0.290322581;-0.436195266;-0.999623703
-1;0.612903226;-0.761459733;-0.996698055
-1;0.532258065;-0.672075054;-0.998118843
-1;0.564516129;-0.7293061;-0.995110632
-1;0.483870968;-0.646655028;-0.996865184
-1;0.338709677;-0.489523288;-0.999581894
-1;0.524193548;-0.686409527;-0.997408394
-1;0.516129032;-0.660473161;-0.998035255
-1;0.306451613;-0.452993405;-0.999498278
-1;0.435483871;-0.594915041;-0.997241245
-1;0.540322581;-0.684801085;-0.998077049
-1;0.35483871;-0.507210056;-0.999247439
-1;0.290322581;-0.433430514;-0.999665512
-1;0.580645161;-0.742841462;-0.996196706
-1;0.290322581;-0.43732024;-0.999581894
-1;0.35483871;-0.507166874;-0.999707322
-1;0.427419355;-0.579338888;-0.998996615
-1;0.467741935;-0.623505096;-0.99849501
-1;0.60483871;-0.760828338;-0.996363816
-0.99984191;0.459677419;-0.622874481;-0.997408345
-1;0.612903226;-0.772649947;-0.995361243
-0.999841835;0.459677419;-0.623568059;-0.99715762
-1;0.330645161;-0.481259745;-0.999498278
-1;0.588709677;-0.723883902;-0.996656274
-1;0.266129032;-0.405586436;-0.999623703
-1;0.467741935;-0.62490292;-0.998286024
\n;;;
-1;0.25;-0.38291452;-0.999414663
-1;0.612903226;-0.776278788;-0.994525925
-0.999841156;0.661290323;-0.822372164;-0.994901708
-1;0.25;-0.384251012;-0.999331051
-1;0.362903226;-0.481649941;-0.999707322
-1;0.387096774;-0.546076534;-0.999414663
-1;0.620967742;-0.783832116;-0.995403012
-0.999841772;0.596774194;-0.76185965;-0.996948693
-1;0.282258065;-0.427487877;-0.999331051
-1;0.274193548;-0.413788719;-0.999331051
-1;0.39516129;-0.554021243;-0.999414663
-1;0.338709677;-0.492166976;-0.999414663
-1;0.403225806;-0.561737719;-0.99891301
-1;0.266129032;-0.403343037;-0.999331051
-1;0.298387097;-0.442808931;-0.999498278
-0.999841509;0.60483871;-0.769245012;-0.996071305
-0.999841194;0.64516129;-0.805615079;-0.995027008
-1;0.370967742;-0.526432775;-0.999414663
-1;0.572580645;-0.733952385;-0.996614493
-1;0.362903226;-0.517808862;-0.999414663
-0.999841509;0.580645161;-0.744683771;-0.996071305
-1;0.443548387;-0.604248579;-0.998536808
-1;0.35483871;-0.484450029;-0.999498278
-0.999842022;0.459677419;-0.625374274;-0.997784458
-0.999841169;0.653225806;-0.813521276;-0.994943475
-1;0.508064516;-0.671309479;-0.996781619
-1;0.266129032;-0.404939498;-0.999247439
-1;0.516129032;-0.678481264;-0.99749197
-1;0.35483871;-0.509045014;-0.999331051
-1;0.435483871;-0.590239101;-0.999289245
-1;0.580645161;-0.742231407;-0.996363816
-1;0.596774194;-0.755319378;-0.996238483
-1;0.435483871;-0.598639006;-0.998745805
-1;0.379032258;-0.537755248;-0.998453212
-0.999841772;0.572580645;-0.736217764;-0.996948693
-1;0.451612903;-0.613538263;-0.998160638
-1;0.306451613;-0.456485223;-0.999331051
-1;0.370967742;-0.528039228;-0.998369617
-0.999841509;0.612903226;-0.779145789;-0.996071305
-1;0.459677419;-0.621076574;-0.998662205
-1;0.258064516;-0.391766784;-0.999414663
-1;0.556451613;-0.718882787;-0.996865184
-1;0.419354839;-0.580621675;-0.998829407
-1;0.411290323;-0.573551127;-0.997826292
-0.999841822;0.540322581;-0.705761644;-0.997115834
-0.99984191;0.5;-0.666531932;-0.997408345
-1;0.314516129;-0.465313505;-0.999331051
-1;0.322580645;-0.471933479;-0.999414663
-0.999841972;0.524193548;-0.68900456;-0.997617292
-0.99984201;0.483870968;-0.647816582;-0.997742666
-1;0.524193548;-0.683086794;-0.997408394
-0.99984181;0.491935484;-0.660924494;-0.997074048
-1;0.451612903;-0.61204671;-0.998745805
-1;0.298387097;-0.447721374;-0.999331051
-1;0.306451613;-0.452770502;-0.999498278
-1;0.467741935;-0.629929542;-0.998160638
-1;0.483870968;-0.646231064;-0.997408394
-1;0.548387097;-0.710082007;-0.996572713
-1;0.35483871;-0.476522401;-0.999707322
-1;0.5;-0.662262895;-0.99694875
-0.999841333;0.60483871;-0.772306504;-0.99548647
-1;0.258064516;-0.393580892;-0.999247439
-0.999841622;0.612903226;-0.774916192;-0.996447308
-1;0.427419355;-0.590047993;-0.998662205
-1;0.532258065;-0.691900903;-0.997157673
-1;0.338709677;-0.478490684;-0.999498278
-1;0.346774194;-0.500995258;-0.999331051
-1;0.556451613;-0.721930258;-0.995528324
-1;0.411290323;-0.570978218;-0.998996615
-0.999841421;0.629032258;-0.786293025;-0.995778878
-1;0.475806452;-0.640811544;-0.996739837
-0.999841345;0.629032258;-0.788818519;-0.995528242
-1;0.508064516;-0.669680621;-0.997659128
-0.999841634;0.588709677;-0.75335884;-0.996489088
-1;0.403225806;-0.559628681;-0.999498278
-1;0.588709677;-0.75351182;-0.995194168
-0.999842321;0.379032258;-0.53642193;-0.998787582
-1;0.64516129;-0.803413717;-0.994651214
-1;0.564516129;-0.726778101;-0.995361243
-1;0.39516129;-0.528005318;-0.999498278
-1;0.290322581;-0.437201493;-0.999331051
-0.999842047;0.516129032;-0.679974695;-0.997868043
-1;0.475806452;-0.635854104;-0.998160638
-1;0.330645161;-0.483170195;-0.999331051
-1;0.532258065;-0.692211924;-0.996614493
-1;0.411290323;-0.573435971;-0.998453212
-0.999841496;0.637096774;-0.800703141;-0.996029528
-0.99984186;0.483870968;-0.652185779;-0.997241193
-1;0.314516129;-0.460708218;-0.999414663
-0.999841772;0.548387097;-0.714562287;-0.996948693
-1;0.588709677;-0.751261272;-0.99628026
-1;0.548387097;-0.705783281;-0.996865184
-1;0.330645161;-0.47833955;-0.999498278
-1;0.637096774;-0.794560137;-0.994692977
-0.999841997;0.491935484;-0.656588896;-0.997700874
-1;0.427419355;-0.586962184;-0.998787606
-1;0.443548387;-0.607930825;-0.997826292
-1;0.540322581;-0.698944543;-0.997450182
-1;0.379032258;-0.535673274;-0.999414663
\n;;;
-1;0.266129032;-0.396147255;-0.999456471
-0.999840904;0.693548387;-0.822692937;-0.994066456
-0.999841093;0.733870968;-0.80932557;-0.994692882
-1;0.241935484;-0.372784639;-0.999414663
-1;0.338709677;-0.477250832;-0.999707322
-1;0.669354839;-0.794102804;-0.99360724
-0.999840828;0.653225806;-0.805315948;-0.993815908
-0.999840992;0.709677419;-0.816597713;-0.994358778
-1;0.306451613;-0.449233905;-0.999498278
-1;0.508064516;-0.670231546;-0.996739837
-0.999840891;0.637096774;-0.785712262;-0.994024697
-1;0.290322581;-0.428858418;-0.998620406
-1;0.362903226;-0.504343971;-0.999414663
-1;0.362903226;-0.512705454;-0.999163829
-1;0.298387097;-0.440465024;-0.999498278
-1;0.282258065;-0.422721837;-0.999498278
-0.999842396;0.39516129;-0.549913513;-0.999038399
-0.999842371;0.435483871;-0.593953298;-0.998954792
-0.999841785;0.524193548;-0.665883111;-0.996990478
-1;0.64516129;-0.778018632;-0.994233598
-1;0.451612903;-0.610450222;-0.9977845
-1;0.322580645;-0.460450587;-0.999581894
-1;0.411290323;-0.564452828;-0.998578607
-1;0.274193548;-0.404967817;-0.999456471
-1;0.491935484;-0.627948254;-0.998954812
-1;0.419354839;-0.574956033;-0.998787606
-1;0.39516129;-0.53836521;-0.999456471
-1;0.258064516;-0.390374081;-0.999414663
-1;0.25;-0.381802458;-0.999414663
-1;0.661290323;-0.793913311;-0.993983045
-1;0.475806452;-0.634883783;-0.998035255
-1;0.64516129;-0.79078502;-0.99389953
-1;0.435483871;-0.583037383;-0.998745805
-1;0.459677419;-0.618445742;-0.998954812
-1;0.419354839;-0.56964916;-0.999038418
-1;0.387096774;-0.539367918;-0.998871208
-1;0.548387097;-0.712159416;-0.996029602
-1;0.427419355;-0.586621136;-0.997868084
-0.999841182;0.580645161;-0.739788941;-0.994985241
-1;0.467741935;-0.626092706;-0.99849501
-1;0.322580645;-0.463859162;-0.999498278
-0.999840967;0.693548387;-0.81383997;-0.994275255
-1;0.693548387;-0.802659162;-0.993983045
-1;0.443548387;-0.599180865;-0.998035255
-1;0.370967742;-0.516661206;-0.999372857
-1;0.403225806;-0.556896366;-0.998411414
-0.99984247;0.346774194;-0.495474449;-0.999289231
-1;0.274193548;-0.411344338;-0.999247439
-0.999842408;0.403225806;-0.558151212;-0.999080203
-1;0.290322581;-0.4279102;-0.999414663
-0.999840916;0.701612903;-0.816859782;-0.994108215
-0.999841144;0.653225806;-0.771308027;-0.994859942
-1;0.314516129;-0.454841343;-0.999498278
-0.999841697;0.556451613;-0.706733967;-0.996697994
-1;0.330645161;-0.473585537;-0.999205634
-0.999841584;0.580645161;-0.731190501;-0.99632197
-0.999841935;0.540322581;-0.684494706;-0.997491923
-0.999841785;0.5;-0.660734655;-0.996990478
-1;0.387096774;-0.526974542;-0.999372857
-0.999842408;0.411290323;-0.566978535;-0.999080203
-1;0.524193548;-0.683715342;-0.996154929
-1;0.346774194;-0.493423939;-0.999372857
-1;0.596774194;-0.758293475;-0.99410832
-1;0.266129032;-0.40248339;-0.999247439
-1;0.516129032;-0.651809909;-0.998369617
-0.999841219;0.596774194;-0.742688658;-0.995110544
-1;0.516129032;-0.679249365;-0.996739837
-1;0.620967742;-0.751381369;-0.994985332
-0.999842047;0.483870968;-0.647778372;-0.997868043
-1;0.483870968;-0.643369662;-0.99749197
-1;0.451612903;-0.609427924;-0.998954812
-1;0.35483871;-0.499627547;-0.999414663
-0.999841722;0.532258065;-0.697770673;-0.996781559
-0.999841182;0.612903226;-0.765152263;-0.994985241
-1;0.60483871;-0.76128088;-0.99410832
-0.999841144;0.685483871;-0.806829405;-0.994859942
-1;0.677419355;-0.794595656;-0.993941288
-1;0.637096774;-0.768143757;-0.994191838
-1;0.427419355;-0.586250033;-0.998244229
-1;0.338709677;-0.48315893;-0.999456471
-1;0.548387097;-0.659988891;-0.997993462
-1;0.379032258;-0.525271238;-0.999331051
-1;0.588709677;-0.749052976;-0.994066561
-1;0.532258065;-0.692640668;-0.996196706
-1;0.588709677;-0.744636426;-0.99410832
-0.999842172;0.443548387;-0.596471;-0.998285992
-1;0.685483871;-0.793699806;-0.994191838
-0.999842147;0.508064516;-0.654283314;-0.998202399
-0.999840891;0.677419355;-0.805021544;-0.994024697
-1;0.556451613;-0.714569554;-0.994985332
-1;0.491935484;-0.652369537;-0.997700918
-1;0.39516129;-0.546201108;-0.999080221
-0.999841547;0.669354839;-0.768849922;-0.996196636
-0.999841333;0.564516129;-0.723784114;-0.99548647
-1;0.370967742;-0.521863458;-0.998829407
-1;0.451612903;-0.606368954;-0.999080221
-0.999841584;0.620967742;-0.746445228;-0.99632197
-1;0.572580645;-0.726766344;-0.994150079
-1;0.346774194;-0.490526716;-0.999414663
-1;0.330645161;-0.46810087;-0.999623703
-1;0.701612903;-0.805678973;-0.993816017
-0.999840891;0.629032258;-0.776694443;-0.994024697
-1;0.572580645;-0.724744806;-0.995653638
-0.999841421;0.556451613;-0.722826827;-0.995778878
-0.999841484;0.540322581;-0.70527236;-0.995987752
-0.999842209;0.475806452;-0.636551453;-0.998411384
-1;0.532258065;-0.684195432;-0.997659128
\n;;;
-1;0.217741935;-0.317495189;-0.999581894
-0.999840954;0.661290323;-0.797252052;-0.994233495
-0.99960418;0.64516129;-0.781063993;-0.996363647
-1;0.629032258;-0.77121999;-0.994191838
-1;0.314516129;-0.462099381;-1
-1;0.225806452;-0.333659286;-0.999707322
-1;0.290322581;-0.438449039;-0.999832753
-1;0.233870968;-0.356933703;-0.999665512
-1;0.25;-0.373078571;-0.999707322
-1;0.60483871;-0.740502892;-0.997826292
-0.999841484;0.629032258;-0.779406763;-0.995987752
-1;0.258064516;-0.396104808;-0.999832753
-1;0.524193548;-0.68885528;-0.998369617
-1;0.612903226;-0.749196138;-0.997742709
-1;0.266129032;-0.412526752;-0.999665512
-1;0.540322581;-0.6717674;-0.998453212
-1;0.540322581;-0.705198026;-0.998160638
-1;0.330645161;-0.479969463;-1
-1;0.411290323;-0.571009333;-0.999874564
-1;0.459677419;-0.624642789;-0.999456471
-0.999841433;0.661290323;-0.797101264;-0.995820652
-1;0.459677419;-0.620836313;-0.999665512
-1;0.411290323;-0.573333229;-0.999372857
-1;0.475806452;-0.638625538;-0.999456471
-0.999841182;0.653225806;-0.78840741;-0.994985241
-1;0.572580645;-0.737918864;-0.996489153
-1;0.443548387;-0.606375295;-0.999665512
-1;0.241935484;-0.348035291;-0.999707322
-1;0.370967742;-0.525877421;-0.999958188
-1;0.435483871;-0.597999984;-0.999665512
-1;0.443548387;-0.607020642;-0.999456471
-1;0.387096774;-0.544945174;-0.999916376
-1;0.330645161;-0.483071674;-0.999916376
-1;0.387096774;-0.541586421;-1
-1;0.39516129;-0.553634546;-0.999916376
-1;0.274193548;-0.41813419;-0.999832753
-1;0.362903226;-0.517502111;-0.999958188
-1;0.362903226;-0.517954812;-0.999916376
-1;0.346774194;-0.497054424;-1
-1;0.322580645;-0.470345777;-1
-1;0.435483871;-0.598107739;-0.999540086
-1;0.314516129;-0.464301107;-0.999790942
-1;0.451612903;-0.615228875;-0.999665512
-1;0.467741935;-0.630750006;-0.999581894
-1;0.427419355;-0.588582861;-0.999790942
-1;0.403225806;-0.558927923;-0.999916376
-1;0.35483871;-0.509579501;-0.999916376
-1;0.532258065;-0.696347139;-0.998160638
-1;0.64516129;-0.781819482;-0.994692977
-1;0.556451613;-0.722345129;-0.996823401
-1;0.322580645;-0.472676418;-0.999790942
-1;0.338709677;-0.488784354;-1
-1;0.516129032;-0.681767521;-0.998411414
-1;0.266129032;-0.405397541;-0.999832753
-1;0.419354839;-0.58020755;-0.999790942
-1;0.338709677;-0.491793115;-0.999916376
-1;0.298387097;-0.445076645;-0.999790942
-0.999841672;0.580645161;-0.746531962;-0.99661443
-1;0.637096774;-0.773073632;-0.994567688
-1;0.596774194;-0.731649286;-0.997826292
-1;0.572580645;-0.730606131;-0.997241245
-1;0.467741935;-0.6330181;-0.999456471
-1;0.548387097;-0.713943877;-0.998077049
-1;0.233870968;-0.339266724;-0.999707322
-1;0.379032258;-0.536091569;-0.999916376
-1;0.483870968;-0.642287273;-0.999414663
-1;0.491935484;-0.647955662;-0.999205634
-0.999605086;0.5;-0.666756682;-0.997575433
-1;0.508064516;-0.670717715;-0.998327821
-1;0.282258065;-0.426509501;-0.999832753
-1;0.524193548;-0.656330973;-0.999205634
-1;0.306451613;-0.455020855;-0.999832753
-1;0.556451613;-0.723565575;-0.996405595
-1;0.306451613;-0.452252983;-1
-1;0.475806452;-0.632759364;-0.999498278
-1;0.612903226;-0.755628658;-0.996656274
-1;0.370967742;-0.526769703;-0.999916376
-1;0.629032258;-0.764477878;-0.996572713
-1;0.35483871;-0.505906688;-1
-1;0.403225806;-0.562667413;-0.999790942
-1;0.588709677;-0.748442802;-0.997199459
-1;0.564516129;-0.708328203;-0.998160638
-1;0.637096774;-0.772422587;-0.996572713
-1;0.370967742;-0.528401885;-0.999581894
-1;0.427419355;-0.589254133;-0.999665512
-1;0.564516129;-0.716413875;-0.997366606
-1;0.532258065;-0.696729766;-0.996614493
-1;0.564516129;-0.731090979;-0.996530933
-1;0.532258065;-0.696873817;-0.996363816
-1;0.403225806;-0.563402065;-0.999749132
-1;0.419354839;-0.580431441;-0.999581894
-1;0.580645161;-0.746672172;-0.994567688
-1;0.346774194;-0.500168426;-0.999916376
-1;0.588709677;-0.748440608;-0.997700918
\n;;;
-1;0.274193548;-0.405273492;-0.999163829
-1;0.209677419;-0.336152495;-0.999080221
-0.999841232;0.693548387;-0.817162102;-0.995152312
-1;0.524193548;-0.684111417;-0.99298096
-1;0.225806452;-0.357011987;-0.999289245
-0.999841219;0.572580645;-0.727336854;-0.995110544
-1;0.370967742;-0.523969553;-0.998662205
-1;0.346774194;-0.498203016;-0.998954812
-0.999841371;0.685483871;-0.79986351;-0.995611786
-1;0.258064516;-0.397584525;-0.999080221
-1;0.435483871;-0.593812868;-0.998662205
-1;0.548387097;-0.697440331;-0.997575548
-0.999841345;0.677419355;-0.812229395;-0.995528242
-1;0.298387097;-0.447015104;-0.999080221
-1;0.274193548;-0.416867934;-0.998996615
-0.999841345;0.669354839;-0.803653948;-0.995528242
-1;0.298387097;-0.435476626;-0.999247439
-0.999841547;0.556451613;-0.711330134;-0.996196636
-1;0.217741935;-0.348247174;-0.998996615
-1;0.661290323;-0.792241659;-0.994734741
-1;0.241935484;-0.376949465;-0.998871208
-1;0.25;-0.385967284;-0.998829407
-1;0.362903226;-0.504207439;-0.998996615
-1;0.266129032;-0.405846787;-0.998620406
-1;0.314516129;-0.456929433;-0.999080221
-1;0.241935484;-0.37305155;-0.999122025
-1;0.419354839;-0.573164336;-0.998704005
-1;0.330645161;-0.480493764;-0.998954812
-0.99984171;0.653225806;-0.765991758;-0.996739776
-1;0.314516129;-0.463054667;-0.998996615
-1;0.637096774;-0.78197012;-0.9951524
-1;0.225806452;-0.357077487;-0.998244229
-1;0.274193548;-0.418331827;-0.997700918
-1;0.419354839;-0.579903322;-0.998327821
-1;0.290322581;-0.434464616;-0.998996615
-1;0.475806452;-0.628709134;-0.998035255
-1;0.379032258;-0.532787945;-0.99891301
-1;0.516129032;-0.66172618;-0.997951669
-1;0.233870968;-0.365914328;-0.998996615
-1;0.411290323;-0.561068728;-0.998954812
-1;0.282258065;-0.425834261;-0.998620406
-1;0.338709677;-0.489734454;-0.998954812
-1;0.580645161;-0.7326938;-0.996823401
-0.99984176;0.5;-0.656262812;-0.996906909
-1;0.467741935;-0.620900507;-0.997993462
-1;0.612903226;-0.758288375;-0.9949018
-1;0.258064516;-0.400828371;-0.999038418
-1;0.491935484;-0.634762391;-0.998369617
-0.999841371;0.677419355;-0.793988145;-0.995611786
-1;0.282258065;-0.425718766;-0.998996615
-1;0.532258065;-0.684697137;-0.997324819
-1;0.516129032;-0.668851011;-0.997909876
-1;0.556451613;-0.70298889;-0.996823401
-1;0.362903226;-0.516748382;-0.998829407
-1;0.588709677;-0.739496763;-0.996698055
-0.999841257;0.637096774;-0.788532731;-0.995235849
-1;0.459677419;-0.607674392;-0.998662205
-1;0.443548387;-0.601299378;-0.996656274
-1;0.524193548;-0.678091971;-0.996572713
-1;0.411290323;-0.565660903;-0.998704005
-1;0.427419355;-0.587976988;-0.997408394
-1;0.427419355;-0.57886599;-0.998536808
-0.999841371;0.620967742;-0.768016649;-0.995611786
-1;0.629032258;-0.773703227;-0.995319473
-1;0.35483871;-0.509595861;-0.998954812
-1;0.451612903;-0.614049518;-0.997826292
-1;0.508064516;-0.660050231;-0.998035255
-0.999842022;0.564516129;-0.696691609;-0.997784458
-0.999841421;0.596774194;-0.756465342;-0.995778878
-1;0.387096774;-0.541648893;-0.99891301
-1;0.564516129;-0.719297267;-0.995361243
-1;0.524193548;-0.673043314;-0.997951669
-1;0.306451613;-0.452398553;-0.998954812
-0.999841985;0.540322581;-0.692309637;-0.997659083
-0.99984171;0.64516129;-0.753862531;-0.996739776
-1;0.508064516;-0.669015903;-0.997241245
-0.999842072;0.532258065;-0.683371382;-0.997951629
-1;0.322580645;-0.4661856;-0.999080221
-1;0.39516129;-0.543832065;-0.998787606
-1;0.60483871;-0.749519808;-0.994860035
-1;0.491935484;-0.640984785;-0.997993462
-0.999841308;0.653225806;-0.791472445;-0.995402929
-0.99984181;0.588709677;-0.743426859;-0.997074048
-0.999841797;0.620967742;-0.745360263;-0.997032263
-0.999841345;0.64516129;-0.788758043;-0.995528242
-1;0.580645161;-0.728690057;-0.997157673
-0.999842109;0.451612903;-0.6054375;-0.998077012
-1;0.572580645;-0.727250207;-0.99694875
-1;0.330645161;-0.470230128;-0.999038418
-1;0.467741935;-0.630700562;-0.996614493
-1;0.475806452;-0.629730752;-0.997993462
-1;0.596774194;-0.744496788;-0.996363816
-1;0.459677419;-0.612187775;-0.997993462
-1;0.572580645;-0.704750649;-0.997533759
-0.999841597;0.60483871;-0.750898501;-0.996363749
-1;0.5;-0.650794065;-0.998035255
-1;0.403225806;-0.561902087;-0.998578607
-1;0.483870968;-0.631774986;-0.998369617
-1;0.25;-0.384873205;-0.998954812
-1;0.330645161;-0.481217763;-0.998829407
-0.999841371;0.669354839;-0.791918801;-0.995611786
-1;0.290322581;-0.434736584;-0.998954812
-1;0.338709677;-0.480722579;-0.999163829
-1;0.64516129;-0.779464322;-0.995862503
-1;0.403225806;-0.562183562;-0.997993462
\n;;;
-1;0.217741935;-0.343799089;-0.999456471
-0.999841559;0.620967742;-0.76728681;-0.996238413
-1;0.620967742;-0.765845861;-0.995820729
-1;0.60483871;-0.757758641;-0.994567688
-0.999605523;0.5;-0.655525519;-0.99816055
-1;0.258064516;-0.393016542;-1
-1;0.233870968;-0.363197641;-0.999456471
-1;0.282258065;-0.425529916;-0.999916376
-1;0.314516129;-0.462453945;-0.999916376
-1;0.225806452;-0.353585687;-0.999832753
-1;0.491935484;-0.65422612;-0.997742709
-1;0.338709677;-0.49045267;-0.999205634
-1;0.338709677;-0.488418698;-0.999916376
-1;0.35483871;-0.506288048;-0.999916376
-1;0.524193548;-0.68747076;-0.99749197
-1;0.314516129;-0.46382148;-0.999790942
-1;0.233870968;-0.362437951;-0.999832753
-1;0.25;-0.384167703;-0.999916376
-1;0.322580645;-0.471272114;-0.999916376
-0.999842321;0.443548387;-0.60420425;-0.998787582
-1;0.35483871;-0.508156465;-0.999205634
-1;0.379032258;-0.535069153;-0.998327821
-1;0.540322581;-0.703974858;-0.997366606
-1;0.467741935;-0.629401253;-0.997241245
-1;0.451612903;-0.611177649;-0.99891301
-1;0.330645161;-0.480043387;-0.999916376
-1;0.322580645;-0.472926546;-0.999205634
-1;0.596774194;-0.748134795;-0.995904277
-1;0.370967742;-0.523647134;-0.999665512
-1;0.475806452;-0.638289538;-0.997115888
-1;0.403225806;-0.560347298;-0.999456471
-1;0.330645161;-0.481182039;-0.999080221
-1;0.306451613;-0.453197778;-0.999916376
-1;0.346774194;-0.499096728;-0.999038418
-1;0.532258065;-0.69062583;-0.99749197
-1;0.290322581;-0.432553592;-1
-1;0.483870968;-0.64477862;-0.998286024
-1;0.475806452;-0.635927732;-0.998286024
-1;0.362903226;-0.514795635;-0.999665512
-1;0.508064516;-0.669680891;-0.997700918
-0.999842333;0.459677419;-0.618095016;-0.998829384
-1;0.427419355;-0.586916829;-0.997909876
-1;0.60483871;-0.754006191;-0.995820729
-1;0.266129032;-0.406645037;-0.999874564
-1;0.274193548;-0.412303506;-1
-1;0.411290323;-0.570798279;-0.998453212
-1;0.387096774;-0.543919175;-0.99849501
-1;0.508064516;-0.67154747;-0.997032318
-0.999842569;0.39516129;-0.547948217;-0.999623696
-1;0.387096774;-0.532220106;-0.999665512
-1;0.580645161;-0.740247334;-0.995820729
-0.99984191;0.572580645;-0.733063706;-0.997408345
-0.999842134;0.524193548;-0.675053942;-0.998160603
-1;0.435483871;-0.59162533;-0.99891301
-1;0.427419355;-0.585668379;-0.998578607
-1;0.282258065;-0.421155739;-1
-1;0.39516129;-0.553088668;-0.998578607
-1;0.5;-0.660314612;-0.996865184
-1;0.580645161;-0.736100806;-0.995987826
-1;0.403225806;-0.560409755;-0.998745805
-1;0.419354839;-0.578279838;-0.998745805
-1;0.241935484;-0.375314123;-1
-1;0.532258065;-0.6763338;-0.997993462
-1;0.443548387;-0.602604219;-0.998118843
-1;0.556451613;-0.712501817;-0.997366606
-1;0.379032258;-0.5292327;-0.999665512
-1;0.596774194;-0.754771235;-0.994651214
-1;0.5;-0.657213526;-0.997700918
-1;0.588709677;-0.746047081;-0.994692977
-0.999841559;0.588709677;-0.746666805;-0.996238413
-1;0.298387097;-0.443552854;-0.999916376
-1;0.516129032;-0.678620605;-0.99749197
-0.999842296;0.483870968;-0.637582897;-0.99870398
-1;0.612903226;-0.756828042;-0.995862503
-0.999842296;0.467741935;-0.628395576;-0.99870398
-1;0.451612903;-0.611650802;-0.998077049
-0.999841747;0.556451613;-0.720956084;-0.996865125
-1;0.572580645;-0.731295849;-0.996572713
-1;0.564516129;-0.722571695;-0.996614493
-1;0.370967742;-0.523706536;-0.999456471
-1;0.483870968;-0.644984777;-0.997826292
-1;0.491935484;-0.654391675;-0.997700918
-1;0.443548387;-0.594416436;-0.998871208
-1;0.290322581;-0.434783974;-0.999916376
-1;0.241935484;-0.378638923;-0.999707322
-1;0.387096774;-0.542465699;-0.998662205
-1;0.516129032;-0.679783257;-0.997408394
-1;0.419354839;-0.564567953;-0.999289245
-0.999841785;0.564516129;-0.722821893;-0.996990478
-1;0.274193548;-0.416677652;-0.999916376
-1;0.362903226;-0.51629572;-0.999456471
-1;0.346774194;-0.497778916;-0.999916376
-0.999841822;0.548387097;-0.712211248;-0.997115834
-0.99984181;0.548387097;-0.712376803;-0.997074048
-1;0.459677419;-0.6192174;-0.99849501
-1;0.443548387;-0.600597043;-0.998787606
-1;0.266129032;-0.39862398;-1
-1;0.540322581;-0.695713946;-0.997533759
-1;0.411290323;-0.569511734;-0.998745805
